GTEx_bladder	GTEx_prostate	GTEx_thyroid	TCGA_bladder	TCGA_prostate	TCGA_thyroid
TMCO1	14.2135	16.5356	14.2135	1036.7454	3424.4	2764.4267
TMCO2	0.0252	0.1118	0.0252	0	0	0
TMCO3	9.8685	8.8977	9.8685	552.9309	1911.6	505.2926
TMCO4	4.9346	20.2214	4.9346	466.3167	1411.2	997.842
TMCO5A	0	0.028	0	0	0	0
TMCO6	4.9747	4.8718	4.9747	53.3683	152.8	168.7079
TMED1	8.4501	10.7589	8.4501	337.3578	1020.7	952.0388
TMED10	40.4592	44.4061	40.4592	4430.4462	13074	10508.9216
TMED2	37.0676	35.4381	37.0676	3533.6833	14005.2	8559.7777
TMED3	10.3312	46.0959	10.3312	615.0481	3952.4	1644.14
TMED4	19.3	22.5015	19.3	796.1505	1915.6	3375.8196
TMED5	10.1228	4.8958	10.1228	1316.7104	3084	1705.6366
TMED6	1.026	0.1265	1.026	0.8749	5.6	2.7702
TMED7	0	0	0	2041.9948	5360.3	3953.3408
TMED8	4.645	3.1518	4.645	430.4462	340.4	846.0326
TMED9	50.2636	95.8495	50.2636	1726.1592	4487.6	3674.452
TMEFF1	0	0	0	136.2642	39.104	160.9817
TMEFF2	0.0912	3.3657	0.0912	12.2485	7082.4	0.554
TMEM100	9.4671	2.3121	9.4671	120.7349	249.2	45.709
TMEM101	7.7878	9.2813	7.7878	357.8303	1117.6	805.033
TMEM102	0.7786	1.6579	0.7786	13.1234	109.2	188.3766
TMEM104	4.3836	4.3725	4.3836	293.9633	243.6	513.3263
TMEM105	0.0236	0.059	0.0236	0.8749	5.6	21.3309
TMEM106A	2.2005	1.919	2.2005	98.8626	127.6	240.1802
TMEM106B	5.9657	4.1626	5.9657	1608.9239	5249.6	2178.5201
TMEM106C	8.4676	20.2097	8.4676	750.6562	1654.8	857.1136
TMEM107	1.811	1.5819	1.811	91.8635	226.8	404.1786
TMEM108	6.5871	0.1215	6.5871	484.6894	12.4	68.425
TMEM109	55.4819	33.6044	55.4819	3678.0402	2819.6	2750.5755
TMEM11	5.829	8.3006	5.829	247.5941	780.4	423.2933
TMEM110	1.7501	2.6928	1.7501	238.8451	169.452	153.1945
TMEM114	0	0	0	0	0.4	0.277
TMEM115	27.5327	44.9226	27.5327	728.7839	1130.8	1767.4158
TMEM116	1.5012	2.1063	1.5012	80.4899	163.6	223.0047
TMEM117	1.6589	2.9055	1.6589	172.3535	190	102.499
TMEM119	2.8872	5.8147	2.8872	374.4532	461.2	217.1871
TMEM120A	27.1193	27.3003	27.1193	609.7988	867.6	585.9067
TMEM120B	3.5427	6.2377	3.5427	267.2966	387.428	500.8269
TMEM121	1.1295	1.4752	1.1295	16.6229	100.8	21.0539
TMEM123	23.9237	22.4849	23.9237	2924.7594	6802.4	13035.1073
TMEM125	0.0843	48.4748	0.0843	0	1222	902.8226
TMEM126A	20.9768	11.9856	20.9768	253.7183	421.2	273.4231
TMEM126B	11.5508	10.363	11.5508	496.9379	941.2	512.2182
TMEM127	24.497	15.4886	24.497	2438.3202	1521.6	1871.3
TMEM128	6.2517	5.0787	6.2517	249.3438	951.2	936.6196
TMEM129	19.702	26.8923	19.702	1152.231	1280.8	2044.4403
TMEM130	0.0865	1.4766	0.0865	14.8731	19.2	34.351
TMEM131	11.2687	12.4045	11.2687	1434.8206	1404	1356.5886
TMEM132A	1.1749	2.0465	1.1749	76.9904	148.8	76.4587
TMEM132B	0.3449	0.3318	0.3449	44.6194	19.2	149.8702
TMEM132C	1.9917	0.658	1.9917	64.7419	67.6	18.5606
TMEM132D	0.0226	0.0897	0.0226	0	24	5.2635
TMEM132E	0.0564	0.165	0.0564	3.4996	6	4.9864
TMEM133	0.8825	2.6963	0.8825	48.9939	49.2	197.2414
TMEM134	11.5477	43.4575	11.5477	200.35	1576	355.1453
TMEM135	2.7775	4.6636	2.7775	367.4541	894.4	718.8784
TMEM136	2.6874	7.2323	2.6874	279.965	341.2	286.7203
TMEM138	8.3757	11.5107	8.3757	300.9624	505.2	409.9961
TMEM139	0.2883	0.6592	0.2883	2.6247	46.4	522.191
TMEM140	0	0	0	421.2948	479.148	220.8993
TMEM141	20.5635	282.5161	20.5635	272.9659	5358	1277.3596
TMEM143	3.6663	3.2628	3.6663	202.0997	107.6	172.0322
TMEM144	0.6358	1.142	0.6358	26.2467	412.4	728.2972
TMEM145	0.0953	0.3269	0.0953	0	2	3.6013
TMEM147	48.0588	34.0394	48.0588	811.8985	1238	1901.4957
TMEM14A	7.0458	11.7769	7.0458	305.3368	910.8	419.138
TMEM14B	6.5169	7.683	6.5169	587.0516	2620	1693.1733
TMEM14C	48.1446	66.5167	48.1446	1500.4374	7645.6	2030.589
TMEM14E	0.0691	0.1534	0.0691	0	0.8	0.277
TMEM150A	14.0538	11.9364	14.0538	474.1907	294.4	325.7807
TMEM150B	1.331	0.2003	1.331	13.9983	2	0.554
TMEM150C	2.08	2.5508	2.08	76.9904	514.8	250.7071
TMEM151A	0.0175	0.097	0.0175	0	3.2	4.4324
TMEM154	0.3079	0.2099	0.3079	55.993	176	21.3309
TMEM155	0.022	0.2691	0.022	9.6238	4	1.6621
TMEM156	0.0525	0.0582	0.0525	3.4996	35.6	3.3243
TMEM158	3.5215	4.7849	3.5215	489.0639	88	3.0473
TMEM159	11.1046	11.4858	11.1046	2252.8434	1543.2	523.0221
TMEM160	13.11	12.972	13.11	36.7454	53.2	51.5265
TMEM161A	12.1472	17.0625	12.1472	328.084	465.6	847.1407
TMEM161B	2.3947	2.0019	2.3947	129.4838	466.8	428.8338
TMEM163	0.071	0.4992	0.071	17.4978	33.2	16.0674
TMEM164	4.2401	4.6104	4.2401	202.0997	528.4	1067.0981
TMEM165	24.5761	15.9523	24.5761	1195.1006	2267.2	1364.8993
TMEM167A	13.0277	13.352	13.0277	1307.0866	2403.2	1905.374
TMEM167B	15.439	16.9192	15.439	1341.2073	2625.6	2163.8378
TMEM168	6.1161	6.4963	6.1161	612.4234	1372.4	1006.9838
TMEM169	0.0494	0.137	0.0494	2.6247	14.8	63.1616
TMEM17	0.9225	0.9959	0.9225	48.9939	118	152.3634
TMEM170A	2.7671	3.8975	2.7671	328.084	866.8	735.2228
TMEM170B	1.1273	1.1387	1.1273	437.4453	239.6	396.976
TMEM171	0.0584	0.0324	0.0584	2.6247	0.4	721.3716
TMEM173	22.2908	17.3586	22.2908	758.5302	658	305.835
TMEM174	0.0127	0	0.0127	0	0	4.1554
TMEM175	12.0448	32.8823	12.0448	255.4681	310.4	528.8396
TMEM176A	20.0031	15.3381	20.0031	455.818	549.2	73.9655
TMEM176B	18.1435	20.3321	18.1435	1130.3587	1456	149.0391
TMEM177	2.4237	2.0074	2.4237	37.6203	222.8	179.5118
TMEM179	0.047	0.013	0.047	0	0.8	0
TMEM179B	25.8894	32.3229	25.8894	405.0744	1918.4	1241.9005
TMEM18	7.6023	6.4905	7.6023	503.0621	1157.2	817.2221
TMEM180	1.0143	0.8912	1.0143	34.9956	50	286.4433
TMEM181	14.6921	8.5684	14.6921	1503.0621	1876.8	1521.4181
TMEM182	0.3232	0.4522	0.3232	31.4961	131.2	122.9988
TMEM183A	10.8455	7.8014	10.8455	880.14	1424	1021.3891
TMEM184A	0.6653	11.2856	0.6653	2.0035	482.284	28.1678
TMEM184B	20.5658	24.7617	20.5658	1250.3237	974.044	1569.1079
TMEM184C	6.3873	5.7006	6.3873	429.5713	1059.6	1497.317
TMEM185A	1.4624	1.7771	1.4624	506.5617	698.8	404.1786
TMEM185B	11.8369	3.161	11.8369	503.0621	571.6	739.1012
TMEM186	0.6478	0.9583	0.6478	137.3578	322.4	217.1871
TMEM187	3.7259	4.5088	3.7259	125.1094	338	197.5184
TMEM189	14.6152	14.39	14.6152	965.0044	577.2	369.8276
TMEM19	2.1454	1.5009	2.1454	438.3202	752.8	1019.4499
TMEM190	0.0378	0.8803	0.0378	0	1.2	0
TMEM191A	0.1008	1.4369	0.1008	0.8749	37.2	19.9458
TMEM192	3.6953	4.1159	3.6953	308.8364	2087.6	1104.4964
TMEM194A	4.011	4.7205	4.011	577.4278	436	423.5703
TMEM194B	0.8672	0.6896	0.8672	82.2397	85.6	119.1205
TMEM196	0	0	0	0	1.2	0
TMEM198	3.9441	3.7625	3.9441	102.3622	64	118.5665
TMEM199	6.0935	4.8491	6.0935	266.8416	654.8	487.0089
TMEM2	14.469	4.7022	14.469	1025.3718	620.8	932.7412
TMEM200A	2.5321	0.3811	2.5321	286.0892	68.4	59.0062
TMEM200B	1.1304	2.6225	1.1304	684.5494	336.208	13.1226
TMEM200C	0.0545	0.2191	0.0545	3.4996	6	1.1081
TMEM201	2.6111	2.5147	2.6111	262.4672	180.8	396.422
TMEM202	0	0	0	0	0	0
TMEM204	14.8397	18.2874	14.8397	153.9808	282.8	442.9621
TMEM205	35.1937	83.9366	35.1937	812.7734	2116.4	2454.4364
TMEM206	1.3915	1.9193	1.3915	74.3657	218.4	55.9589
TMEM207	0	0	0	0	0	0
TMEM208	14.0135	24.2435	14.0135	356.9554	783.2	737.162
TMEM209	3.5042	1.8255	3.5042	214.3482	612.4	1198.6847
TMEM211	0.0236	0.157	0.0236	0	0.4	0.554
TMEM212	0	0	0	0	0.4	0
TMEM213	0	0.1138	0	0	51.6	0.277
TMEM214	38.9221	65.1376	38.9221	1797.0254	2205.6	2937.013
TMEM215	0.025	0.0139	0.025	1.7498	0.8	98.0666
TMEM216	5.9461	3.8663	5.9461	120.7349	333.2	312.4836
TMEM217	0.1259	0.3174	0.1259	19.9213	9.536	36.5977
TMEM218	5.1108	6.7617	5.1108	193.3508	514.4	258.7408
TMEM219	18.2038	55.7434	18.2038	1135.608	2821.2	1704.5313
TMEM220	2.3245	6.5543	2.3245	187.2266	1163.6	570.1163
TMEM222	15.2473	32.7078	15.2473	580.0525	1405.6	1152.9757
TMEM223	6.818	9.1262	6.818	133.8583	614.8	235.7478
TMEM225	0	0	0	0	0	0
TMEM229A	0	0	0	62.9921	1.2	0.277
TMEM229B	0.5466	0.9117	0.5466	154.8556	216.4	537.9814
TMEM231	4.8947	4.8248	4.8947	204.6982	442.38	492.5217
TMEM232	0.1514	0.1716	0.1514	11.3736	50.8	104.4382
TMEM233	0.3282	0.5008	0.3282	8.7489	5.2	148.7621
TMEM25	4.5005	6.1792	4.5005	481.1899	579.6	753.2294
TMEM26	0.0454	0.7809	0.0454	7.874	255.196	20.1785
TMEM27	0.4117	0.9766	0.4117	14.8731	42	110.8098
TMEM30A	26.2325	15.3177	26.2325	3637.7953	5050.4	5412.2262
TMEM30C	0.1391	0	0.1391	0	0	0
TMEM31	0.0765	0	0.0765	0	2	1.3851
TMEM33	3.6148	3.7228	3.6148	685.9143	2046.4	1728.9094
TMEM35	6.1864	0.6188	6.1864	833.7708	417.2	27.9795
TMEM37	1.8473	1.5075	1.8473	88.364	102.8	967.3693
TMEM38A	0.6173	3.5751	0.6173	60.3675	161.2	32.4119
TMEM38B	2.6668	1.2398	2.6668	164.4794	457.2	386.7261
TMEM39A	5.7948	6.1109	5.7948	422.5722	762.4	852.1271
TMEM39B	4.6821	4.3485	4.6821	245.8443	222.4	359.5777
TMEM40	0.1783	0.9894	0.1783	0.8749	85.2	0.277
TMEM41A	5.8808	11.3866	5.8808	246.7192	662.8	391.9896
TMEM41B	3.6177	11.7135	3.6177	385.8268	1385.2	1144.1109
TMEM42	10.3494	17.0557	10.3494	100.6124	598.4	370.3817
TMEM43	45.3996	23.9939	45.3996	4159.2301	2066.8	2340.3023
TMEM44	2.5633	5.5817	2.5633	46.3692	152.8	157.0728
TMEM45A	9.8305	2.4759	9.8305	295.713	213.6	133.8028
TMEM45B	0.3644	0.9649	0.3644	0	732.8	163.4444
TMEM47	12.5161	8.492	12.5161	4041.9948	1628	1566.8501
TMEM5	6.4505	3.9948	6.4505	338.5827	399.2	354.0372
TMEM50A	26.7557	10.5343	26.7557	2019.2476	3704.8	2359.6941
TMEM50B	21.6697	17.0919	21.6697	1505.6868	2236.4	4156.7515
TMEM51	4.2204	7.8787	4.2204	224.8469	416.8	86.1546
TMEM52	0.2092	0.7628	0.2092	3.4996	17.6	8.5878
TMEM53	3.0839	1.84	3.0839	70.3062	248.156	165.7853
TMEM54	17.166	38.3595	17.166	573.9283	1372.4	509.4479
TMEM55A	8.4171	3.2186	8.4171	825.8968	418	157.6269
TMEM55B	16.0424	16.187	16.0424	552.056	988	802.5398
TMEM56	1.8123	1.6758	1.8123	1445.748	817.532	436.9312
TMEM57	5.6971	8.8134	5.6971	460.1925	894.4	1125.2732
TMEM59	39.7747	39.2409	39.7747	3743.657	17267.6	7553.902
TMEM59L	0.9015	0.9245	0.9015	9.6238	12.8	38.2294
TMEM60	5.9344	6.2446	5.9344	85.7393	293.6	336.3077
TMEM61	2.7773	1.8354	2.7773	62.1172	59.6	8.0337
TMEM62	4.6277	4.8598	4.6277	215.2231	495.2	400.3003
TMEM63A	5.7771	22.8692	5.7771	503.937	1927.2	627.7373
TMEM63B	8.8677	16.2036	8.8677	592.301	853.6	545.4611
TMEM63C	0.0527	0.1035	0.0527	1.7498	11.2	79.783
TMEM64	6.3673	2.7901	6.3673	1202.0997	976	1444.4054
TMEM65	2.4914	1.3784	2.4914	335.0831	237.6	579.5351
TMEM66	59.1289	108.5098	59.1289	4279.965	16004.4	10012.4938
TMEM67	1.9744	2.0301	1.9744	188.9764	186.4	357.9156
TMEM68	2.0125	1.9082	2.0125	230.0962	782.4	427.4487
TMEM69	8.6664	6.1688	8.6664	271.2161	574.8	593.9404
TMEM70	19.4947	3.5334	19.4947	535.4331	706	297.2472
TMEM71	0.1772	0.9027	0.1772	36.7454	83.6	12.4661
TMEM72	0.0149	0.0248	0.0149	0	0	2.4932
TMEM74	0.0779	0.0691	0.0779	20.1225	10	1.1081
TMEM79	1.9235	32.784	1.9235	52.4934	2398.4	93.9113
TMEM80	10.9624	12.2961	10.9624	135.608	522	856.5595
TMEM81	1.8561	3.0444	1.8561	23.622	10	28.2565
TMEM82	0.0295	0	0.0295	0	0	1.1081
TMEM86A	0.5002	0.1448	0.5002	67.2966	165.52	234.1549
TMEM87A	11.9147	17.613	11.9147	1338.5827	4412	2879.9459
TMEM87B	7.088	9.7138	7.088	611.5486	3638	1024.1593
TMEM88	10.7017	15.9651	10.7017	124.2345	73.2	143.2216
TMEM88B	1.0017	0.4042	1.0017	0	0.4	0
TMEM89	0	0.1877	0	0	0	0
TMEM8A	13.7082	28.2596	13.7082	831.1461	1868.4	851.5731
TMEM8B	12.4559	19.4398	12.4559	950.1312	760	1414.2097
TMEM8C	0	0	0	0	0	0
TMEM9	7.9994	24.971	7.9994	688.5389	3545.2	3058.3497
TMEM91	9.5024	8.7117	9.5024	161.8548	74	112.7905
TMEM92	0.1518	0.0963	0.1518	4.3745	76	1.6621
TMEM95	0.0366	0.0203	0.0366	0	0	0
TMEM97	1.9303	0.4791	1.9303	151.8373	607.288	121.5777
TMEM98	7.1352	19.4655	7.1352	478.5652	3994.4	1651.6196
TMEM99	2.9131	5.1899	2.9131	76.9904	462.8	320.5173
TMEM9B	7.9035	13.3938	7.9035	405.0744	2182.4	2252.4856
TMF1	7.672	7.5156	7.672	1085.7393	1955.2	2127.5476
TMIE	0.4176	0.109	0.4176	43.7445	9.2	42.9388
TMIGD1	0	0	0	0	0.4	0
TMIGD2	0.1065	0.0788	0.1065	1.7498	7.2	4.9864
TMLHE	2.5075	1.1915	2.5075	180.2275	107.6	263.4502
TMOD1	30.5583	4.3066	30.5583	2873.4296	373.5	1276.1546
TMOD2	3.2961	3.4583	3.2961	949.2563	302.8	260.403
TMOD3	4.3614	4.3266	4.3614	855.643	1074.8	879.2755
TMOD4	0.7013	0.1153	0.7013	95.3631	0.8	0.8311
TMPO	5.3567	4.0398	5.3567	733.4821	993.8	679.8512
TMPPE	0.5077	0.1792	0.5077	39.3701	42.4	41.5537
TMPRSS11A	0	0.0751	0	0	13.6	0.277
TMPRSS11B	0.109	0.0744	0.109	0	1.2	0.277
TMPRSS11BNL	0	0	0	0	0	0
TMPRSS11D	0.0154	0.0085	0.0154	0	22.4	1.1081
TMPRSS11F	0	0	0	0	4.8	0
TMPRSS12	0	0	0	0	0.8	0.277
TMPRSS13	0.0167	0.8255	0.0167	8.7489	127.2	280.9028
TMPRSS15	0.0053	0.0059	0.0053	0	0.4	0
TMPRSS2	0.4424	408.9344	0.4424	0.8749	23717.6	251.5382
TMPRSS3	0	0.0873	0	0	58.8	278.1325
TMPRSS4	0.2841	1.6308	0.2841	0.8749	380.8	16.8985
TMPRSS5	0.4544	0.8497	0.4544	6.9991	1.6	4.9864
TMPRSS6	0.0988	0.2009	0.0988	2.6247	5.2	37.9523
TMPRSS7	0.022	0	0.022	0	2.8	2.4932
TMPRSS9	0.4801	0.2176	0.4801	3.4996	2.4	1.3851
TMSB10	411.916	281.6306	411.916	7779.5276	6516	4837.6775
TMSB15A	0	13.2448	0	2.6247	638.4	10.2499
TMSB15B	1.1712	0.9645	1.1712	33.2458	94.752	11.3137
TMSB4Y	0	0.9383	0	56.8679	140.4	0
TMTC1	11.0356	2.014	11.0356	2024.4969	405.2	200.8427
TMTC2	4.1055	4.1566	4.1055	899.3876	396.4	344.3414
TMTC3	2.5805	2.3239	2.5805	695.5381	949.2	576.7649
TMTC4	3.7121	3.7288	3.7121	185.4768	511.2	453.489
TMUB1	15.1618	35.754	15.1618	349.0814	606.4	690.6219
TMUB2	15.8045	20.3966	15.8045	887.1391	1007.6	1011.6932
TMX1	6.9562	5.8826	6.9562	522.3097	1042.4	1198.6847
TMX2	36.4575	40.9793	36.4575	1163.6045	2521.2	2354.1536
TMX3	6.9414	6.2286	6.9414	979.8775	801.6	940.4979
TMX4	19.1398	7.4015	19.1398	1734.0332	2468.8	1265.4476
TNC	7.3985	12.158	7.3985	5709.5363	942.8	183.1131
TNF	0.0535	0	0.0535	41.9948	20.4	17.1755
TNFAIP1	11.6966	6.4992	11.6966	1408.3902	1035.236	1119.7216
TNFAIP2	18.5749	30.4625	18.5749	2010.4987	1052.4	199.7346
TNFAIP3	5.8603	7.5961	5.8603	4928.259	1222	347.9427
TNFAIP6	2.1583	0.6468	2.1583	630.7962	12.8	2.7702
TNFAIP8	0.96	2.7031	0.96	206.4742	959.6	468.4483
TNFAIP8L1	6.4386	2.6858	6.4386	284.3395	58.8	79.783
TNFAIP8L3	13.6768	3.0109	13.6768	778.6527	106.4	73.4115
TNFRSF10A	2.3164	2.5788	2.3164	26.2467	82.4	36.2902
TNFRSF10B	8.8677	12.0585	8.8677	753.2808	853.6	713.0609
TNFRSF10C	0.4073	0.4921	0.4073	72.6159	36	42.1077
TNFRSF10D	2.653	5.6486	2.653	139.9825	212.4	185.3293
TNFRSF11A	0.2222	0.5601	0.2222	13.1234	144	37.3983
TNFRSF11B	0.4759	0.1112	0.4759	175.853	120.8	4973.9736
TNFRSF12A	4.5101	18.8259	4.5101	2560.8049	881.2	555.711
TNFRSF13B	0	0.0558	0	13.1234	15.2	0
TNFRSF13C	0	0.1074	0	7.874	16.4	0.554
TNFRSF14	14.0673	76.3151	14.0673	442.3797	1449.932	563.7336
TNFRSF17	0.1002	0.0889	0.1002	4.3745	18.8	0.554
TNFRSF18	0.1799	2.4131	0.1799	7.874	27.2	1.3851
TNFRSF19	0.7333	12.555	0.7333	59.4926	1622.8	166.7687
TNFRSF1A	79.0678	42.1796	79.0678	3621.1724	2306.4	1558.2624
TNFRSF1B	15.3292	11.5241	15.3292	998.2502	736.8	227.16
TNFRSF21	4.9789	6.2643	4.9789	430.4462	2104.8	190.0388
TNFRSF25	2.2064	10.8112	2.2064	15.748	46	19.9458
TNFRSF4	1.3762	4.3902	1.3762	11.3736	40	8.5878
TNFRSF8	0.6353	0.0931	0.6353	20.1225	9.2	5.8175
TNFRSF9	0.0196	0	0.0196	6.9991	24.8	2.4932
TNFSF10	8.4575	44.47	8.4575	380.5774	5239.6	315.2538
TNFSF11	0.0164	0	0.0164	3.4996	8	1.3851
TNFSF12	40.5078	31.3674	40.5078	1696.6754	758.94	507.4894
TNFSF13	4.7969	7.4351	4.7969	280.2537	942.572	1148.3106
TNFSF13B	0.2929	1.0238	0.2929	37.6203	78	14.4053
TNFSF14	18.0825	0.4638	18.0825	1.7498	6.8	0.8311
TNFSF15	0.0511	1.8149	0.0511	1.7498	83.2	8.5878
TNFSF18	0.0223	0.0248	0.0223	3.4996	3.2	0.554
TNFSF4	0.3864	1.0909	0.3864	76.9904	207.2	20.7768
TNFSF8	0.1908	0.127	0.1908	48.119	35.6	18.2836
TNFSF9	0.4867	0.585	0.4867	48.9939	18	1.3851
TNIK	2.5276	1.4664	2.5276	646.5442	84.4	189.7617
TNIP1	28.0796	29.6846	28.0796	3082.2397	1921.6	2329.4984
TNIP2	29.8795	15.2035	29.8795	801.3998	549.2	482.5765
TNIP3	0.0262	0.051	0.0262	10.4987	7.2	1.6621
TNK1	2.3301	3.8022	2.3301	48.9939	402	274.8082
TNK2	9.2894	35.9418	9.2894	745.3106	780.508	706.6838
TNKS	4.8888	4.761	4.8888	1180.3062	850.852	1299.7737
TNKS1BP1	57.4747	35.3015	57.4747	4906.3867	2989.2	3261.9626
TNKS2	10.8644	10.1898	10.8644	1684.1645	1957.6	2192.0943
TNMD	0.167	0.0309	0.167	4.3745	4.4	0.554
TNN	0.0582	0.1886	0.0582	5.2493	1.6	78.952
TNNC1	4.0908	3.5064	4.0908	33.2458	171.6	100.8369
TNNC2	0.8183	2.8092	0.8183	16.6229	10.8	1.1081
TNNI1	0.0132	0.3111	0.0132	0	38.8	27.9795
TNNI2	0.7494	1.0097	0.7494	0.8749	5.6	0.554
TNNI3	0	0.1947	0	0	0	0.277
TNNI3K	0.1777	0.1314	0.1777	71.5748	23.38	38.8665
TNNT1	0.0442	0.8829	0.0442	0.8749	0	0
TNNT2	1.5105	1.3213	1.5105	2267.7165	2.4	0
TNNT3	1.5964	1.599	1.5964	65.6168	36.4	20.2228
TNP1	0.4954	0.6718	0.4954	0	0	0.277
TNP2	0.0716	0.0794	0.0716	0	0	0
TNPO1	8.7386	6.7306	8.7386	3684.1645	2998.4	2996.2962
TNPO2	19.9509	17.3771	19.9509	2179.3526	1113.2	1646.0791
TNPO3	14.4789	5.5869	14.4789	1262.4672	768	1063.4968
TNR	0.0377	0	0.0377	0.8749	0.4	0.277
TNRC18	21.6336	19.1004	21.6336	5374.4532	2037.6	3338.9754
TNRC6A	9.7322	18.5069	9.7322	1440.9449	773.2	1210.8738
TNRC6B	2.3181	3.9066	2.3181	1302.7122	699.6	1484.2969
TNRC6C	3.4478	5.3973	3.4478	925.3893	379.604	637.7379
TNS1	214.8861	45.9281	214.8861	115181.9773	8792.8	9276.4399
TNS3	3.3996	7.9753	3.3996	1571.3036	772	5410.01
TNS4	0.2402	49.4415	0.2402	0	491.2	1266.8327
TNXB	10.4816	14.1936	10.4816	11831.776	293.636	1088.4622
TOB1	13.0004	67.7965	13.0004	2096.9904	3695.252	4386.2801
TOB2	17.7154	22.6134	17.7154	1730.5337	2304	6413.3925
TOE1	7.72	4.385	7.72	217.7428	413.26	495.907
TOLLIP	6.0485	6.9231	6.0485	1636.0455	2363.6	1554.3841
TOM1	14.4812	28.1064	14.4812	743.657	1208.4	1242.1775
TOM1L1	1.225	4.6834	1.225	198.0577	1899.04	1061.9233
TOM1L2	21.1489	30.5522	21.1489	2499.5626	2844.8	5352.6659
TOMM20	40.3955	32.7306	40.3955	3328.084	7469.6	7761.9474
TOMM20L	0.1002	0.1668	0.1002	4.3745	2	0.8311
TOMM22	22.8399	17.2366	22.8399	946.6317	1678.4	1283.1771
TOMM34	10.7664	18.4196	10.7664	359.5801	712	741.8714
TOMM40	14.7505	12.5799	14.7505	638.6702	494.4	789.2426
TOMM40L	4.5241	1.454	4.5241	538.4514	324.852	253.71
TOMM5	0.4261	0.2364	0.4261	622.9134	1066.4	833.0014
TOMM7	97.3854	104.3489	97.3854	2356.0805	2174.4	1866.3136
TOMM70A	29.6844	11.6559	29.6844	2551.1811	1983.024	1872.0701
TOP1	26.3453	18.5794	26.3453	1914.2607	1635.596	2494.0509
TOP1MT	4.1273	3.5579	4.1273	292.2135	383.6	606.1294
TOP2A	0.1067	0.1902	0.1067	69.1164	143.6	52.6346
TOP2B	29.3037	22.8101	29.3037	4636.9204	2868.8	4691.1316
TOP3A	6.2994	5.3136	6.2994	331.5836	281.2	292.2608
TOP3B	5.0036	15.4999	5.0036	196.8504	198.4	227.7141
TOPBP1	5.3682	3.9965	5.3682	499.5626	566.4	616.3793
TOPORS	6.2373	6.5326	6.2373	538.0577	761.2	1140.5096
TOR1A	10.0886	5.9271	10.0886	704.287	1196.8	961.2748
TOR1AIP1	30.8721	11.603	30.8721	4685.0394	3108.4	3329.2795
TOR1AIP2	1.7573	1.8219	1.7573	312.336	458	408.057
TOR1B	10.3121	6.9763	10.3121	502.1872	770.8	510.279
TOR3A	8.3728	7.6658	8.3728	531.9335	1078.8	599.4809
TOX	0.7212	0.5716	0.7212	272.091	118.4	82.8303
TOX2	1.8996	5.304	1.8996	223.972	66.4	68.425
TOX3	0.0612	1.4733	0.0612	6.1242	100.8	0
TOX4	30.8493	11.7052	30.8493	2302.9571	1825.688	2094.0027
TP53	16.7556	7.4367	16.7556	646.5442	787.6	977.3422
TP53AIP1	0.014	1.3087	0.014	0	10.4	0.554
TP53BP1	10.4415	11.5723	10.4415	1465.4418	836.4	1415.0408
TP53BP2	7.3161	5.1059	7.3161	1057.7428	813.6	1734.4499
TP53I11	2.7011	5.146	2.7011	482.9396	1886	1446.3445
TP53I13	12.7986	20.5075	12.7986	307.9615	444.4	601.42
TP53I3	2.9191	11.8517	2.9191	139.1076	405.2	256.2476
TP53INP1	8.7125	13.2701	8.7125	535.4331	2568	493.9346
TP53INP2	38.79	22.5815	38.79	8881.8898	1448	2233.6479
TP53RK	5.6571	4.7945	5.6571	328.084	924	562.3596
TP53TG1	7.9127	23.5194	7.9127	218.7227	388.4	250.1531
TP53TG3B	0	0	0	0	0.4	1.1081
TP53TG5	0.5063	0.6554	0.5063	0.0437	0.816	0
TP63	0.0864	3.2892	0.0864	8.7489	1191.6	18.8377
TP73	0.2178	1.9241	0.2178	0	111.6	8.3107
TPBG	32.9928	3.9532	32.9928	1027.9965	334	349.3278
TPCN1	11.5588	25.7027	11.5588	872.266	850.8	3340.0835
TPCN2	7.3184	8.0596	7.3184	478.364	212.252	192.6816
TPD52	1.209	32.9688	1.209	515.5731	11157.124	3555.8689
TPD52L1	27.4617	6.6836	27.4617	2988.6264	911.2	763.7563
TPD52L2	80.0359	59.9941	80.0359	3071.741	2778.8	1739.4364
TPD52L3	0.0128	0.0142	0.0128	0	0	0
TPH1	0.0956	0.3535	0.0956	2.6247	25.2	4.9864
TPH2	0.0033	0	0.0033	0	0.4	0.8311
TPI1	67.5339	57.8597	67.5339	5034.1207	4922.4	4990.872
TPI1P2	0.0596	0.0992	0.0596	3.4996	23.6	45.432
TPI1P3	0	0	0	0	0.8	0.277
TPK1	0.9813	0.7318	0.9813	97.9878	118.8	91.9721
TPM1	255.492	83.2764	255.492	113043.3683	16722.288	1821.6572
TPM2	561.5403	348.8728	561.5403	84334.2082	11540.4	638.5413
TPM3	20.5485	17.7147	20.5485	2990.3762	4443.6	4259.2505
TPM4	88.362	91.2873	88.362	24143.4821	11166.4	2774.1226
TPMT	4.31	7.8532	4.31	429.5713	1232	5703.3789
TPO	0.8514	0.1744	0.8514	28.8714	10.8	104828.8128
TPP1	33.86	21.5525	33.86	3191.601	2467.6	2445.0176
TPP2	8.9608	6.6465	8.9608	1048.119	599.6	1352.9873
TPPP	1.966	0.1722	1.966	1944.8819	149.2	1337.7509
